Richness,plot,Order,SPEI_mean,Driest,NBE,NIIE,NIIE.Syn,NIIE.SpVar,NIDE,NIDE.SpVar,NIDE.Syn
4,B1A21,9,-0.23300125,-1.2581535,-0.19219027,0.059551942,0.03651239,0.049206418,-0.463989433,-0.439711248,-0.097613705
4,B1A21,10,-0.753896933,-1.549352083,-0.168306661,0.03026052,0.064349828,-0.023674121,-0.40497449,-0.430478731,0.001306329
4,B1A21,11,-0.66072695,-1.549352083,-0.131717549,0.09905825,0.128472218,-0.002014249,-0.420768537,-0.328603645,-0.191655468
4,B1A21,12,-0.659007883,-1.549352083,-0.010000389,0.007501929,-0.024099221,0.049480163,-0.106668297,-0.279102713,0.204393948
4,B1A21,13,-0.63677245,-1.549352083,0.102127807,-0.018775124,-0.044713647,0.0347769,0.155132445,-0.020501164,0.117727002
4,B1A21,14,-0.40832675,-1.549352083,0.242619859,-0.163981773,-0.189442739,-0.017074315,1.015661852,-0.003120518,1.015681264
4,B1A21,15,-0.071427333,-0.440715583,0.46305065,0.033720975,-0.067376196,0.157413205,0.699612567,0.052853824,0.581884238
4,B2A01,1,0.518395017,-0.623814083,-0.351316585,0.093502956,0.124398536,-0.024722708,-0.550902405,-0.296748809,-0.320525621
4,B2A01,2,0.481813883,-0.623814083,-0.29261105,0.102346891,0.181583789,-0.058004481,-0.528629919,-0.36627038,-0.291371005
4,B2A01,3,0.201212317,-0.623814083,-0.298100207,0.04063294,0.008072435,0.052891364,-0.520744828,-0.256904247,-0.378678383
4,B2A01,4,0.1530159,-0.623814083,-0.254610008,-0.020116686,-0.074735283,0.079291699,-0.426463228,-0.312826318,-0.231200147
4,B2A01,5,0.469598267,-0.623814083,-0.140387233,-0.055248155,-0.099698427,0.061438163,-0.208862363,-0.15547314,-0.133586687
4,B2A01,6,0.484303917,-0.550285833,-0.290683679,0.008612086,-0.050133254,0.089100033,-0.542876578,-0.514305146,-0.143134871
4,B2A01,7,0.102059667,-0.550285833,-0.147388481,-0.185059364,-0.239907404,0.053270853,0.012291449,-0.324049089,0.39933317
4,B2A01,8,0.1212659,-0.550285833,-0.195148129,-0.209525123,-0.233703761,-0.01605688,-0.049688078,-0.182032121,0.087011838
4,B2A01,9,-0.23300125,-1.2581535,-0.25385366,-0.011868015,-0.04041922,0.043415297,-0.502496985,-0.380011945,-0.256430453
4,B2A01,10,-0.753896933,-1.549352083,-0.279418553,0.067900443,0.14574475,-0.057477938,-0.618889653,-0.43480823,-0.378402589
4,B2A01,11,-0.66072695,-1.549352083,-0.224504222,0.047025182,0.203789485,-0.132941486,-0.523713804,-0.154851093,-0.515773358
4,B2A01,12,-0.659007883,-1.549352083,-0.220771819,0.167328473,0.219629183,-0.008936213,-0.609842734,-0.376739383,-0.433073292
4,B2A01,13,-0.63677245,-1.549352083,-0.130579047,-0.160132013,-0.045289653,-0.197416216,-0.023948854,0.029484382,-0.129473886
4,B2A01,14,-0.40832675,-1.549352083,-0.110856576,-0.305127256,-0.26422309,-0.231496711,0.713738631,0.016338767,0.655915581
4,B2A01,15,-0.071427333,-0.440715583,-0.332498189,-0.112453706,0.072724441,-0.236392947,-0.641719508,-0.372592589,-0.492222148
4,B2A06,1,0.518395017,-0.623814083,0.215947297,-0.113637986,-0.102883428,-0.023356696,0.436551851,0.785423176,-0.116854644
4,B2A06,2,0.481813883,-0.623814083,0.026629373,0.125698849,0.069476362,0.078959254,-0.16824733,0.131464486,-0.256982674
4,B2A06,3,0.201212317,-0.623814083,-0.017630457,0.055059191,-0.032898323,0.125214944,-0.151655451,-0.005984381,-0.185578678
4,B2A06,4,0.1530159,-0.623814083,0.020403258,0.095795278,-0.043982529,0.20344222,-0.155135775,-0.034254916,-0.179342144
4,B2A06,5,0.469598267,-0.623814083,0.102428039,0.24918102,0.127006481,0.173476521,-0.219721771,-0.050022031,-0.236190632
4,B2A06,6,0.484303917,-0.550285833,0.094819591,0.196230995,0.070051776,0.184607026,-0.180356681,0.019386338,-0.257803244
4,B2A06,7,0.102059667,-0.550285833,0.011722938,0.161403162,0.0512733,0.166955254,-0.254482692,0.186927383,-0.435016502
4,B2A06,8,0.1212659,-0.550285833,0.046228233,0.174456998,0.121164369,0.098350281,-0.226998085,0.326571692,-0.490046268
4,B2A06,9,-0.23300125,-1.2581535,0.173140759,0.206731652,0.100086247,0.166129313,-0.100668123,0.533898054,-0.497706132
4,B2A06,10,-0.753896933,-1.549352083,0.28324394,0.468922976,0.219137821,0.329241763,-0.229933614,0.235019543,-0.463104822
4,B2A06,11,-0.66072695,-1.549352083,-0.022540316,0.28977679,0.174101848,0.180793159,-0.427224967,-0.056169908,-0.476054184
4,B2A06,12,-0.659007883,-1.549352083,0.022563101,0.299253113,0.186056433,0.179467158,-0.384790751,-0.064595693,-0.426420044
4,B2A06,13,-0.63677245,-1.549352083,0.055587906,-0.018658069,-0.081527875,0.089671608,0.064449986,0.457888382,-0.375490862
4,B2A06,14,-0.40832675,-1.549352083,0.020116646,-0.09512887,-0.172192177,0.099336499,0.174035414,0.497755023,-0.325082747
4,B2A06,15,-0.071427333,-0.440715583,0.019815995,0.309532985,0.114574062,0.290559289,-0.406664941,0.297881844,-0.666016161
4,B2A09,1,0.518395017,-0.623814083,-0.019409435,-0.375117985,-0.427078704,0.061858158,0.812864758,0.107559547,0.50150987
4,B2A09,2,0.481813883,-0.623814083,-0.00872472,-0.202483793,-0.278391613,0.106938386,0.321280118,-0.068239225,0.292152119
4,B2A09,3,0.201212317,-0.623814083,0.143092255,0.018639194,-0.049339883,0.097517758,0.123483687,-0.112501929,0.161123917
4,B2A09,4,0.1530159,-0.623814083,-0.197629103,-0.016593075,-0.018334151,0.010073961,-0.340557757,-0.427052904,0.024506527
4,B2A09,5,0.469598267,-0.623814083,-0.392395734,0.086631831,0.161999209,-0.050550724,-0.723451615,-0.512629032,-0.476077734
4,B2A09,6,0.484303917,-0.550285833,-0.427398195,-0.001247871,0.08914054,-0.086871987,-0.758467519,-0.408389706,-0.626203264
4,B2A09,7,0.102059667,-0.550285833,-0.330637553,-0.190764173,-0.027053778,-0.2391609,-0.424080407,-0.138101621,-0.393460633
4,B2A09,8,0.1212659,-0.550285833,-0.284260642,-0.295506928,-0.166358226,-0.286281191,-0.066978095,0.297097024,-0.354727941
4,B2A09,9,-0.23300125,-1.2581535,-0.152546428,-0.020895278,0.061282533,-0.08871136,-0.309824586,0.211745756,-0.50993446
4,B2A09,10,-0.753896933,-1.549352083,0.035993021,0.102742541,0.081904298,0.053787693,-0.164507606,0.177869933,-0.374917642
4,B2A09,11,-0.66072695,-1.549352083,-0.129770673,-0.065603927,-0.06351389,-0.014372822,-0.212729787,-0.160411185,-0.12872807
4,B2A09,12,-0.659007883,-1.549352083,-0.070716921,-0.0800993,0.087094662,-0.19731397,-0.064889727,0.123125122,-0.254017974
4,B2A09,13,-0.63677245,-1.549352083,0.063972824,-0.29868111,-0.129273719,-0.363626381,1.391879342,0.915346598,0.147518625
4,B2A09,14,-0.40832675,-1.549352083,0.151543769,-0.36087014,-0.352761043,-0.247219536,2.889990237,0.700991692,1.227245314
4,B2A09,15,-0.071427333,-0.440715583,0.273011658,0.200728871,0.185493614,0.06487088,0.037338197,0.210360111,-0.23898978
4,B2A16,1,0.518395017,-0.623814083,-0.100231731,0.086723914,0.050017395,0.043576586,-0.26286065,-0.314899236,-0.017071928
4,B2A16,2,0.481813883,-0.623814083,-0.140001775,0.164267441,0.110981252,0.076407026,-0.393929794,-0.242302805,-0.232641409
4,B2A16,3,0.201212317,-0.623814083,0.09899432,0.035700437,0.015998514,0.037031559,0.034456677,0.230103081,-0.185114165
4,B2A16,4,0.1530159,-0.623814083,-0.448114176,-0.011295888,-0.040636379,0.045651324,-0.735696035,-0.034536401,-0.719578835
4,B2A16,5,0.469598267,-0.623814083,-0.290165102,-0.000861912,-0.040836429,0.061628314,-0.517775949,-0.203269064,-0.43742354
4,B2A16,6,0.484303917,-0.550285833,-0.336742198,0.245323991,0.154262437,0.140539716,-0.732038216,-0.47803876,-0.528728921
4,B2A16,7,0.102059667,-0.550285833,-0.107816602,0.160941072,0.086802259,0.120698377,-0.41171232,-0.20478546,-0.323990276
4,B2A16,8,0.1212659,-0.550285833,0.250513539,0.137047546,0.104274361,0.071108041,0.098191221,0.672095101,-0.419585618
4,B2A16,9,-0.23300125,-1.2581535,0.175202273,0.314820503,0.199701786,0.176085583,-0.211199633,0.209975029,-0.427535082
4,B2A16,10,-0.753896933,-1.549352083,0.144093065,0.273509065,0.228431537,0.100309178,-0.210808113,0.18052961,-0.416311242
4,B2A16,11,-0.66072695,-1.549352083,0.118146666,0.202139175,0.24319067,0.008040824,-0.171107814,0.567001546,-0.572236501
4,B2A16,12,-0.659007883,-1.549352083,-0.038485376,0.225800001,0.208076041,0.069342569,-0.403553882,0.550553384,-0.727195823
4,B2A16,13,-0.63677245,-1.549352083,-0.00447267,-0.270928386,-0.289760712,-0.088055961,0.876252988,0.791936092,-0.0569406
4,B2A16,14,-0.40832675,-1.549352083,-0.001853677,-0.309447688,-0.325743695,-0.134151756,1.252194243,0.456616847,0.471177652
4,B2A16,15,-0.071427333,-0.440715583,-0.179353721,-0.289406482,-0.350523643,-0.016334984,0.314587534,0.223946586,-0.009768264
4,B3A03,1,0.518395017,-0.623814083,0.242049339,0.044632525,0.007388327,0.04341587,0.184130123,-0.109584744,0.217176353
4,B3A03,2,0.481813883,-0.623814083,0.09785267,0.085282059,0.06675834,0.035172277,-0.036179395,-0.195209587,0.090388713
4,B3A03,3,0.201212317,-0.623814083,0.432656911,0.01560315,-0.001721614,0.032119773,0.542340012,0.325378948,0.108870228
4,B3A03,4,0.1530159,-0.623814083,-0.019063691,-0.008668152,0.031552949,-0.036523691,-0.072733134,-0.037747707,-0.099708928
4,B3A03,5,0.469598267,-0.623814083,-0.095124604,-0.117942975,-0.044993885,-0.104898081,-0.019582475,-0.270078651,0.227745486
4,B3A03,6,0.484303917,-0.550285833,-0.155172153,-0.088336356,0.038461255,-0.151377934,-0.193762959,0.137160205,-0.347674233
4,B3A03,7,0.102059667,-0.550285833,0.100583587,-0.240133261,-0.186999063,-0.146841791,0.868001295,0.665106978,0.046706059
4,B3A03,8,0.1212659,-0.550285833,0.167786232,-0.213082575,-0.136790727,-0.166522803,0.939965746,0.519864561,0.19485608
4,B3A03,9,-0.23300125,-1.2581535,0.057893015,-0.127923679,-0.058930456,-0.117360489,0.337762314,0.209393976,0.02683866
4,B3A03,10,-0.753896933,-1.549352083,0.115355074,0.065556718,0.188417328,-0.098302061,0.013321534,0.02110106,-0.083229628
4,B3A03,11,-0.66072695,-1.549352083,0.260007986,0.223602389,0.196571713,0.077830582,-0.011447041,-0.078281355,0.00487103
4,B3A03,12,-0.659007883,-1.549352083,0.320482776,0.172676923,0.210452384,0.00575568,0.144827424,0.074862331,-0.010501196
4,B3A03,13,-0.63677245,-1.549352083,0.327561718,-0.013033762,-0.103010932,0.135228252,0.575415237,-0.029413567,0.586400521
4,B3A03,14,-0.40832675,-1.549352083,0.323948047,0.089045413,-0.0339389,0.195028892,0.311519664,-0.051230909,0.340964353
4,B3A03,15,-0.071427333,-0.440715583,0.38050663,-0.093276985,-0.212865416,0.188004878,1.017540026,0.076971714,0.855611694
4,B3A11,1,0.518395017,-0.623814083,-0.079760903,0.091200816,0.10180645,-0.005364767,-0.243891064,0.549832952,-0.393125228
4,B3A11,2,0.481813883,-0.623814083,-0.196835253,0.101934703,0.126193466,-0.007469373,-0.412675143,0.058306523,-0.412247561
4,B3A11,3,0.201212317,-0.623814083,-0.018374493,-0.165372383,-0.144596104,-0.048311747,0.227896931,0.164448404,0.001675495
4,B3A11,4,0.1530159,-0.623814083,-0.264289872,-0.214332114,-0.173134356,-0.097626388,-0.176717774,-0.463723539,0.337051832
4,B3A11,5,0.469598267,-0.623814083,-0.238897788,-0.015198225,-0.077738791,0.092039282,-0.422518205,-0.586025938,0.217455077
4,B3A11,6,0.484303917,-0.550285833,-0.44568993,-0.090903412,-0.103790101,0.008317564,-0.746161575,-0.843242326,0.31207543
4,B3A11,7,0.102059667,-0.550285833,-0.179419018,-0.093309781,-0.162758738,0.095320843,-0.241303333,-0.568414836,0.626783838
4,B3A11,8,0.1212659,-0.550285833,-0.073513586,0.120877827,0.037753638,0.131958245,-0.336075372,-0.500022253,0.255704249
4,B3A11,9,-0.23300125,-1.2581535,-0.041152784,0.209228256,0.139696983,0.120995871,-0.378207239,-0.450529307,0.078373748
4,B3A11,10,-0.753896933,-1.549352083,-0.103960083,0.137456954,0.104186727,0.073261753,-0.407799106,-0.402438423,-0.057150489
4,B3A11,11,-0.66072695,-1.549352083,-0.141136717,-0.132485481,-0.09431214,-0.08806869,-0.11050952,-0.327976136,0.288708413
4,B3A11,12,-0.659007883,-1.549352083,-0.159196503,-0.178191085,-0.10501686,-0.159544563,-0.05058994,-0.304700356,0.342092799
4,B3A11,13,-0.63677245,-1.549352083,-0.069468439,-0.266271468,-0.230150007,-0.1794133,0.59990395,-0.119683314,0.804019897
4,B3A11,14,-0.40832675,-1.549352083,-0.099492773,-0.315786388,-0.284732752,-0.228220904,0.855697624,-0.145566557,1.203165018
4,B3A11,15,-0.071427333,-0.440715583,-0.16581146,-0.106914812,0.119147664,-0.263862455,-0.24192683,-0.333127026,0.132395792
4,B3A13,1,0.518395017,-0.623814083,-0.191083231,0.161955884,0.114377461,0.055930863,-0.420966246,0.043944567,-0.35601154
4,B3A13,2,0.481813883,-0.623814083,0.005429815,0.194791711,0.170058198,0.04790059,-0.257948136,0.069963378,-0.29528731
4,B3A13,3,0.201212317,-0.623814083,-0.162998369,-0.221988585,-0.162049676,-0.118069363,0.071339638,0.818220043,-0.401538624
4,B3A13,4,0.1530159,-0.623814083,-0.160041398,-0.205958983,-0.125137065,-0.144253142,0.039477922,0.422815761,-0.298729355
4,B3A13,5,0.469598267,-0.623814083,-0.080763123,-0.154824391,-0.157741369,-0.019778043,0.089295546,-0.114481722,0.137455017
4,B3A13,6,0.484303917,-0.550285833,-0.068735027,-0.228637033,-0.263210588,0.006741939,0.337989522,-0.139546436,0.447103157
4,B3A13,7,0.102059667,-0.550285833,-0.071811052,-0.078112147,-0.124278226,0.058923783,-0.057072256,-0.409766478,0.490233971
4,B3A13,8,0.1212659,-0.550285833,-0.212669372,-0.233639063,-0.31356187,0.094274835,-0.032315377,-0.505581753,0.866062842
4,B3A13,9,-0.23300125,-1.2581535,-0.25276633,-0.193938355,-0.266185531,0.080482146,-0.247073759,-0.638225193,1.053684582
4,B3A13,10,-0.753896933,-1.549352083,-0.286149756,-0.338272139,-0.421229447,0.059794305,0.090970574,-0.615410327,1.898578463
4,B3A13,11,-0.66072695,-1.549352083,-0.357109604,-0.240000892,-0.307371365,0.048031841,-0.490482296,-0.646738034,0.505217226
4,B3A13,12,-0.659007883,-1.549352083,-0.375469006,-0.217571192,-0.237531678,-0.046136017,-0.600197395,-0.679771145,0.357708681
4,B3A13,13,-0.63677245,-1.549352083,-0.325504713,-0.161196918,-0.113452002,-0.121521338,-0.544824521,-0.556895216,0.059362595
4,B3A13,14,-0.40832675,-1.549352083,-0.143495455,-0.248403766,-0.095249665,-0.305631186,0.242172577,-0.144176236,0.428305996
4,B3A13,15,-0.071427333,-0.440715583,-0.202695205,-0.299919757,0.050759524,-0.48930862,0.271798794,0.020589996,0.191373347
4,B3A23,1,0.518395017,-0.623814083,0.031556176,-0.024865216,-0.100325151,0.092214289,0.024533596,0.462345014,-0.218090184
4,B3A23,2,0.481813883,-0.623814083,0.079389236,-0.03116606,-0.107454876,0.104272859,0.108303123,0.652316293,-0.294999521
4,B3A23,3,0.201212317,-0.623814083,0.401139904,-0.215910497,-0.309920436,0.14525302,1.26145073,0.81406846,0.20639563
4,B3A23,4,0.1530159,-0.623814083,0.170723634,-0.282870702,-0.321299083,0.011953709,1.153069266,0.873204615,0.102601094
4,B3A23,5,0.469598267,-0.623814083,-0.236745877,-0.179694257,-0.124314823,-0.107946039,-0.193793324,0.288336369,-0.414077738
4,B3A23,6,0.484303917,-0.550285833,-0.349656929,-0.180404166,-0.116228448,-0.124161552,-0.464535503,-0.314417002,-0.283102193
4,B3A23,7,0.102059667,-0.550285833,-0.291566137,-0.160818338,-0.059971558,-0.161206148,-0.376176964,-0.209159876,-0.276914402
4,B3A23,8,0.1212659,-0.550285833,-0.054330188,-0.07844621,0.063651602,-0.166164032,-0.024825175,0.211898596,-0.269549984
4,B3A23,9,-0.23300125,-1.2581535,0.108242426,-0.04220789,0.098156878,-0.151266342,0.211999578,0.231081839,-0.095221849
4,B3A23,10,-0.753896933,-1.549352083,0.305048095,-0.017810705,0.127036929,-0.146753837,0.522275147,0.506007408,-0.076921271
4,B3A23,11,-0.66072695,-1.549352083,-0.021591278,-0.016282778,0.05376177,-0.077385028,-0.084931276,0.004166502,-0.165698043
4,B3A23,12,-0.659007883,-1.549352083,-0.101855608,0.16022529,0.206891382,-0.005253745,-0.43626019,0.215675606,-0.63893909
4,B3A23,13,-0.63677245,-1.549352083,-0.042614696,-0.250446138,-0.144574197,-0.255023735,0.604308372,1.181004842,-0.383074215
4,B3A23,14,-0.40832675,-1.549352083,-0.027891633,-0.104656454,0.000365261,-0.157764793,0.086972181,0.861897639,-0.540723366
4,B3A23,15,-0.071427333,-0.440715583,-0.01899113,-0.039172903,0.011918425,-0.071163074,-0.044989315,0.933294454,-0.640828554
4,B4A04,1,0.518395017,-0.623814083,0.132222657,-0.230932373,-0.256392296,0.016369866,0.600964277,-0.146890456,0.614542198
4,B4A04,2,0.481813883,-0.623814083,-0.009681832,-0.007524184,-0.009626735,0.00854783,-0.054024256,-0.104619085,-0.009552562
4,B4A04,3,0.201212317,-0.623814083,-0.218795448,-0.240652102,-0.231463325,-0.053061899,-0.007338914,-0.311974639,0.274882102
4,B4A04,4,0.1530159,-0.623814083,-0.283821323,-0.34286217,-0.342289137,-0.091712178,0.117563368,-0.358688999,0.541437807
4,B4A04,5,0.469598267,-0.623814083,-0.093725411,-0.249085849,-0.267018381,-0.025040213,0.333131232,-0.059998514,0.314289211
4,B4A04,6,0.484303917,-0.550285833,-0.024195615,-0.245622844,-0.160654468,-0.183963476,0.52270756,0.142972657,0.247373122
4,B4A04,7,0.102059667,-0.550285833,-0.251332983,0.115433933,0.11903481,0.027112348,-0.573587749,0.094232426,-0.665689359
4,B4A04,8,0.1212659,-0.550285833,-0.311094858,0.181560892,0.172821536,0.050542467,-0.701595888,0.254150805,-0.829798079
4,B4A04,9,-0.23300125,-1.2581535,-0.386823284,0.121096426,0.178979292,-0.025123526,-0.795068181,0.159454867,-0.901910826
4,B4A04,10,-0.753896933,-1.549352083,-0.433777189,-0.080983276,0.106082558,-0.209654718,-0.815177942,0.163094378,-0.931927638
4,B4A04,11,-0.66072695,-1.549352083,-0.388817136,-0.393017868,-0.396089796,-0.234547216,-0.175843938,0.24468294,-0.429853755
4,B4A04,12,-0.659007883,-1.549352083,-0.415343985,-0.357834298,-0.370301307,-0.178042429,-0.496868104,0.10650845,-0.644990098
4,B4A04,13,-0.63677245,-1.549352083,-0.220532546,-0.285449794,-0.044436899,-0.404550376,0.11579337,-0.226931961,0.423583568
4,B4A04,14,-0.40832675,-1.549352083,-0.056625068,-0.234388729,-0.148020772,-0.224199965,0.47975645,-0.170772651,0.791755224
4,B4A04,15,-0.071427333,-0.440715583,-0.062853174,-0.249400743,-0.361810264,0.158840301,0.549658559,-0.484244803,2.342298821
4,B4A07,1,0.518395017,-0.623814083,-0.407762198,0.071702831,0.012003649,0.069607659,-0.602814551,-0.303439997,-0.369351589
4,B4A07,2,0.481813883,-0.623814083,-0.264904013,0.251715401,0.184653067,0.09178919,-0.580977485,-0.069935852,-0.503024064
4,B4A07,3,0.201212317,-0.623814083,-0.02934403,-0.20554721,-0.276329026,0.095496477,0.312100865,0.051555466,0.163503572
4,B4A07,4,0.1530159,-0.623814083,-0.018295469,-0.134020652,-0.242502722,0.170558021,0.162242266,-0.103402173,0.193148996
4,B4A07,5,0.469598267,-0.623814083,-0.026518618,0.029855805,-0.07043677,0.150241035,-0.143385242,-0.107201971,-0.11080573
4,B4A07,6,0.484303917,-0.550285833,-0.080277129,-0.076421431,-0.179549225,0.158064562,-0.072826657,0.040898737,-0.175233112
4,B4A07,7,0.102059667,-0.550285833,0.083921844,0.148078175,0.054299378,0.145216479,-0.143704288,0.223388908,-0.365334563
4,B4A07,8,0.1212659,-0.550285833,-0.018635324,0.213479682,0.116645697,0.152024974,-0.347641207,-0.0296462,-0.396701821
4,B4A07,9,-0.23300125,-1.2581535,-0.076289748,0.111167134,-0.007998068,0.18429501,-0.336637328,-0.263715094,-0.164515869
4,B4A07,10,-0.753896933,-1.549352083,-0.15427664,0.260361424,0.15990881,0.160778932,-0.561325455,-0.069413271,-0.608746482
4,B4A07,11,-0.66072695,-1.549352083,-0.165839241,0.138764354,0.176093199,-0.00117493,-0.504879841,0.064733981,-0.626507018
4,B4A07,12,-0.659007883,-1.549352083,-0.048001746,0.20761255,0.100076852,0.171560129,-0.401294233,-0.055045916,-0.452107385
4,B4A07,13,-0.63677245,-1.549352083,0.123491268,0.223282201,0.103951128,0.188328143,-0.191989656,0.11863157,-0.371353294
4,B4A07,14,-0.40832675,-1.549352083,-0.142633278,0.228948009,0.095815571,0.208005776,-0.55291576,0.181510863,-0.739696774
4,B4A07,15,-0.071427333,-0.440715583,-0.072377216,0.214892798,0.062517076,0.237142175,-0.45382238,0.328479913,-0.715494617
4,B4A11,1,0.518395017,-0.623814083,0.562330639,-0.114903415,0.119115745,-0.235181077,0.947011022,0.713325422,0.163290662
4,B4A11,2,0.481813883,-0.623814083,0.653299944,0.134891055,0.188574655,-0.030947818,0.550266589,0.571074696,-0.016948734
4,B4A11,3,0.201212317,-0.623814083,0.908997114,0.103861683,0.218898922,-0.084104963,0.968623816,1.090841981,-0.070042725
4,B4A11,4,0.1530159,-0.623814083,0.71371553,0.190889273,0.228039292,7.56E-05,0.565055551,0.681671334,-0.107315404
4,B4A11,5,0.469598267,-0.623814083,0.298750528,0.182529553,0.234833468,-0.012088697,0.088377448,0.401535542,-0.270673588
4,B4A11,6,0.484303917,-0.550285833,0.563645487,0.239273282,0.236664267,0.047929665,0.326661841,0.50710753,-0.181489153
4,B4A11,7,0.102059667,-0.550285833,0.062712267,0.116239765,0.027449385,0.13793698,-0.133835382,-0.376715707,0.294763984
4,B4A11,8,0.1212659,-0.550285833,0.052389609,-0.338056197,-0.375783513,-0.05406815,1.472332365,0.118202672,1.118620506
4,B4A11,9,-0.23300125,-1.2581535,-0.09089615,-0.346226027,-0.377750943,-0.086867171,0.999483611,-0.047650502,1.026449162
4,B4A11,10,-0.753896933,-1.549352083,0.004513646,-0.124519851,-0.138435798,-0.008930082,0.211227729,-0.057688242,0.217569319
4,B4A11,11,-0.66072695,-1.549352083,-0.214396401,0.085263812,0.073338139,0.040472272,-0.537763482,-0.455273533,-0.189353727
4,B4A11,12,-0.659007883,-1.549352083,-0.043600414,0.098702175,0.211346454,-0.080172672,-0.289208187,-0.140096378,-0.244803593
4,B4A11,13,-0.63677245,-1.549352083,-0.018676421,0.068356169,0.202289436,-0.108254993,-0.215523196,-0.249622469,0.001427562
4,B4A11,14,-0.40832675,-1.549352083,0.055714004,0.04487337,0.18890428,-0.125732274,-0.05572212,-0.027217618,-0.100581624
4,B4A11,15,-0.071427333,-0.440715583,0.242455133,-0.194043247,-0.19693118,-0.074541333,1.223279394,0.328649079,0.615943788
4,B4A22,1,0.518395017,-0.623814083,0.150461802,0.09753965,0.02123341,0.088601675,0.00755253,-0.339376888,0.286928688
4,B4A22,2,0.481813883,-0.623814083,-0.103083685,0.169312053,0.130551017,0.061087396,-0.356426089,-0.53285607,0.123292287
4,B4A22,3,0.201212317,-0.623814083,-0.342669667,0.063240079,0.059350055,0.021893063,-0.596332535,-0.750577285,0.167885134
4,B4A22,4,0.1530159,-0.623814083,-0.384549076,0.048533028,0.052171885,0.013817983,-0.671399736,-0.730351522,-0.024494819
4,B4A22,5,0.469598267,-0.623814083,-0.310921903,-0.017082465,-0.021576034,0.013329054,-0.537822238,-0.630490042,0.084111945
4,B4A22,6,0.484303917,-0.550285833,-0.360091665,0.278336078,0.194484058,0.132944604,-0.769426517,-0.760872793,-0.150597564
4,B4A22,7,0.102059667,-0.550285833,-0.291442307,0.220772529,0.175980266,0.090815368,-0.681542455,-0.663956032,-0.125600726
4,B4A22,8,0.1212659,-0.550285833,-0.282335471,0.017408393,0.072831116,-0.048441117,-0.564471336,-0.597516989,0.022472677
4,B4A22,9,-0.23300125,-1.2581535,-0.300992673,0.156510363,0.148852667,0.046885541,-0.688352546,-0.654611902,-0.122947652
4,B4A22,10,-0.753896933,-1.549352083,-0.352991635,0.187383033,0.251039434,-0.015674056,-0.781953401,-0.70215115,-0.260379708
4,B4A22,11,-0.66072695,-1.549352083,-0.128510713,0.009380044,0.000945921,0.020161764,-0.318805582,-0.392612868,0.087098374
4,B4A22,12,-0.659007883,-1.549352083,-0.238282069,0.095711099,0.058546735,0.072681443,-0.591241114,-0.61028281,0.087449713
4,B4A22,13,-0.63677245,-1.549352083,-0.144115794,0.01108304,0.108048745,-0.096268331,-0.361472718,-0.334653864,-0.077396698
4,B4A22,14,-0.40832675,-1.549352083,-0.233009623,-0.142179043,0.03628169,-0.247000032,-0.339799378,-0.313603637,-0.072862524
4,B4A22,15,-0.071427333,-0.440715583,-0.267902468,-0.182443644,0.07341897,-0.334909281,-0.371838384,-0.350640662,-0.052438695
