block,plot,n,Order,T_mean,SPEI_mean,P_mean,Driest,miu_mix,miu_mono,evenness_mix,evenness_mono,CorS_mono,cov.mono,NBE.F,SE,CE,CV.mix,CV.mono,CV.avg,CVS.mix,CVS.mono,phi.mix,phi.mono,AE.SpVar,SE.SpVar,AE.Syn,SE.Syn,Richness,NIIE,NIDE,NBE,NIDE.SpVar,NIDE.Syn,NIIE.Syn,NIIE.SpVar
B2,B2A14,5,10,9.902422496,-0.753896933,465.3,-1.549352083,214.15,146.9466513,0.486844445,0.713314763,0.153859709,-11.40793525,1.457331611,-0.07296316,0.530294771,0.185926382,0.432881726,0.818288066,0.676278151,0.507755361,0.274925904,0.852539941,0.31771513,0.014182477,-0.902475108,0.006467569,8,0.529008969,0.429508504,0.227213851,1.331897607,0.322478621,0.852539941,0.620509308
B2,B2A14,5,11,10.07977113,-0.66072695,479.18,-1.549352083,228.074,123.5799013,0.479188249,0.744248244,0.14648741,-8.262607204,1.845559008,0.213513146,0.632045862,0.27173348,0.433416527,0.775440101,0.629262688,0.507998321,0.431828368,0.85318496,0.350093701,-0.111383527,-0.892565622,0.148740156,8,0.55892973,0.626956894,0.350424848,1.238710174,0.506136873,0.85318496,0.655109685
B2,B2A14,5,12,10.40158828,-0.659007883,433.66,-1.549352083,227.421,107.3666513,0.451402481,0.735391355,0.025667839,-7.502468512,2.118171679,0.488660213,0.629511467,0.274079807,0.574019381,0.919478695,0.60972951,0.639970358,0.449510484,0.896946825,0.096710712,-0.143964226,-0.908275544,0.159433105,8,0.624287854,0.477474831,0.298081738,0.952746486,0.501156224,0.896946825,0.696014342
B2,B2A14,5,13,10.44274379,-0.63677245,405.7,-1.549352083,203.215,81.0835,0.450335241,0.790653542,-0.124683639,-6.026256685,2.506243564,0.833516591,0.672726972,0.41631611,0.216032295,0.74839059,0.506650581,0.451104129,0.821702619,0.478896736,0.468065727,-0.344931291,-0.438738659,2.382791418,8,0.288662495,1.92710127,0.556281861,1.123134436,1.715824222,0.478896736,0.602765635
B2,B2A14,5,14,10.50580274,-0.40832675,433.38,-1.549352083,195.564,81.70805,0.451771485,0.748971777,-0.167771414,-6.449258137,2.393448381,0.877467556,0.515980825,0.417688398,0.215788773,0.777599918,0.509370601,0.461877874,0.820008845,0.467198767,0.455509604,-0.352684312,-0.327639041,2.408227603,8,0.277506167,1.935635448,0.537150775,1.102825292,1.755160552,0.467198767,0.59397881
B2,B2A14,5,15,10.3969538,-0.071427333,478.2,-0.440715583,209.0492,84.49205,0.452278134,0.706458463,-0.157221756,-4.169531189,2.474187808,0.966663879,0.507523929,0.373753001,0.243576975,0.655274295,0.460398024,0.457881466,0.811804094,0.531965133,0.248210296,-0.242714205,0.115452653,1.213368511,8,0.37171758,1.534434859,0.570376412,1.005496091,1.526047563,0.531965133,0.698763052
B2,B2A16,4,1,9.781826021,0.518395017,524.6,-0.623814083,479.255,338.9945,0.656676223,0.876969502,0.314467103,-1.093047051,1.4137545,0.24108729,0.17266721,0.436281203,0.539854337,0.610738719,0.589264669,0.601065579,0.740382422,0.898162123,0.026483826,-0.046117141,-0.307956584,-0.012522662,4,0.883936649,0.808146149,0.714349999,0.980366686,0.824330488,0.898162123,0.984161575
B2,B2A16,4,2,9.743528589,0.481813883,543.3,-0.623814083,417.321,237.421875,0.657133512,0.896551747,0.505200323,-0.883243531,1.75771925,0.329018027,0.428701223,0.374591455,0.565152145,0.6348701,0.598576346,0.623709668,0.625803972,0.906114134,0.040076166,-0.080372674,-0.513520726,-0.009487576,4,0.890185482,0.66281524,0.590028504,0.959703492,0.690645856,0.906114134,0.982420921
B2,B2A16,4,3,9.733660157,0.201212317,553.4,-0.623814083,419.8316667,181.899375,0.642335556,0.913353255,0.345168738,-2.248025234,2.308043481,0.525009414,0.783034067,0.374501752,0.345845316,0.480398261,0.610701432,0.443322402,0.613232151,0.780121453,0.442756221,-0.065200227,-0.716432461,0.334342697,4,0.719913755,1.082859113,0.77956517,1.377555994,0.786072666,0.780121453,0.922822661
B2,B2A16,4,4,9.519113581,0.1530159,594.28,-0.623814083,482.624,195.205375,0.688529896,0.87220169,0.232770732,-2.706770384,2.472390937,0.499741929,0.972649008,0.099029587,0.322795659,0.501759492,0.494309331,0.460160683,0.200339303,0.701484657,0.134419458,-0.060209188,-1.12454934,0.206112861,4,0.643327458,0.306787233,0.197364651,1.074210271,0.285593279,0.701484657,0.917094126
B2,B2A16,4,5,9.507727826,0.469598267,593.18,-0.623814083,442.559,182.799625,0.727071443,0.854259522,0.118515196,-2.379002502,2.421006061,0.362160837,1.058845223,0.164104473,0.315515106,0.50017481,0.4037002,0.461132019,0.406500846,0.684218604,-0.066819581,-0.057725705,-0.825287721,0.178253946,4,0.630809669,0.520116057,0.328094238,0.875454715,0.594109607,0.684218604,0.921941709
B2,B2A16,4,6,9.336048779,0.484303917,549.74,-0.550285833,437.1276667,208.454125,0.710799203,0.829943301,0.47423648,-0.330330135,2.096996961,0.172391653,0.924605309,0.149582768,0.495139202,0.576922182,0.329657291,0.572168185,0.453752344,0.86537353,-0.274858814,-0.148986657,-0.666799694,-0.058264978,4,0.858242614,0.302102455,0.259277201,0.576154529,0.524342759,0.86537353,0.991759725
B2,B2A16,4,7,9.195238759,0.102059667,540.84,-0.550285833,414.9616667,237.4055,0.69873759,0.838942844,0.170096276,-1.28290457,1.747902499,0.026307501,0.721594998,0.212739766,0.343540547,0.453217151,0.362132371,0.43700559,0.587464095,0.786123919,0.040302526,-0.211634931,-0.161814855,-0.279739852,4,0.758004296,0.619256642,0.469399195,0.828667595,0.747291973,0.786123919,0.964230037
B2,B2A16,4,8,9.413262924,0.1212659,533.94,-0.550285833,462.221,271.728615,0.629922012,0.850372773,0.490261225,-3.545677857,1.701039105,-0.127025461,0.828064565,0.345190348,0.306451038,0.425404169,0.651842731,0.386258371,0.529560785,0.793383551,0.845503821,-0.157921673,-0.672030583,0.117548578,4,0.720376197,1.126412724,0.811440915,1.687582148,0.667471344,0.793383551,0.907979749
B2,B2A16,4,9,9.874044512,-0.23300125,489.06,-1.2581535,494.75,250.132115,0.566754686,0.876469794,0.622099638,0.291162712,1.97795473,-0.057018534,1.034973264,0.355858097,0.436850943,0.49304061,0.600613391,0.496532717,0.592491114,0.879802937,0.261336548,-0.051721614,-0.650447588,0.103963854,4,0.886034404,0.81459844,0.721762243,1.209614935,0.673436163,0.879802937,1.007082798
B2,B2A16,4,10,9.902422496,-0.753896933,465.3,-1.549352083,474.188,235.825615,0.586012377,0.852309008,0.740413777,-3.682122216,2.010756974,-0.327865972,1.338622946,0.429339818,0.528208821,0.633430532,0.683959444,0.586589281,0.627727012,0.900474724,0.011673393,0.154320371,-0.628671184,0.114629011,4,0.833885951,0.812822128,0.677800953,1.165993764,0.697106754,0.900474724,0.92605148
B2,B2A16,4,11,10.07977113,-0.66072695,479.18,-1.549352083,505,193.937615,0.649282799,0.875767174,0.743262188,-7.502908071,2.603930135,-0.445462675,2.04939281,0.434612838,0.510971749,0.678840264,0.866477652,0.562778591,0.501585744,0.907944541,0.371692018,0.167950154,-0.802229238,0.107420241,4,0.75271279,0.850561384,0.640228432,1.539642173,0.552440949,0.907944541,0.829029479
B2,B2A16,4,12,10.40158828,-0.659007883,433.66,-1.549352083,549.611,173.983615,0.768381423,0.897138853,0.653706216,-4.829631723,3.158981379,-0.28428523,2.443266609,0.345489432,0.560563693,0.730448546,0.978190873,0.647171191,0.353192246,0.866175289,0.398599918,0.112887129,-0.919068826,0.085337619,4,0.76742393,0.616325024,0.472982572,1.511487047,0.407760705,0.866175289,0.885991484
B2,B2A16,4,13,10.44274379,-0.63677245,405.7,-1.549352083,524.912,131.4675,0.751701918,0.835145524,-0.141779829,-7.933084607,3.992713028,-1.099041308,4.091754336,0.32684427,0.172524075,0.657328151,0.829763273,0.476300491,0.393900623,0.362216875,0.542073131,0.200027262,0.418812088,-0.236217255,4,0.26246263,1.894484984,0.497231512,1.742100393,1.087471762,0.362216875,0.724600781
B2,B2A16,4,14,10.50580274,-0.40832675,433.38,-1.549352083,482.7845,137.0861,0.648298237,0.760938986,-0.094718237,-10.39154801,3.521761141,-2.639211374,5.160972516,0.343228471,0.151275179,0.699309312,0.659154888,0.471900085,0.520709893,0.320566119,0.181564225,0.215246052,1.463585646,0.174910222,4,0.216320842,2.26890144,0.490810669,1.396810277,1.62434475,0.320566119,0.67480881
B2,B2A16,4,15,10.3969538,-0.071427333,478.2,-0.440715583,521.7436,152.9726,0.587003311,0.747063409,-0.163066222,-6.892612515,3.410699694,-2.355769558,4.766469251,0.195496467,0.147003622,0.641193311,0.584380733,0.506019839,0.334536128,0.290509602,0.0515275,0.103329856,0.482938953,-0.156873167,4,0.229265682,1.329875177,0.304894739,1.154857356,1.151549298,0.290509602,0.789184525
B2,B2A17,7,1,9.781826021,0.518395017,524.6,-0.623814083,339.4926667,195.9229688,0.846512521,0.937754294,0.187590346,-0.936900019,1.732786456,-0.065656036,0.798442492,0.611470152,0.390353954,0.584470217,1.038726744,0.555778327,0.588672772,0.702355479,0.903962885,-0.035004178,-0.295404383,-0.002115644,8,0.667876553,1.566450515,1.04619557,1.868958707,0.838140784,0.702355479,0.950909579
B2,B2A17,7,2,9.743528589,0.481813883,543.3,-0.623814083,412.1373333,157.6122813,0.78800595,0.951388057,0.249727701,-0.756935278,2.614880833,0.102311847,1.512568986,0.40733155,0.443628103,0.688946588,0.938600951,0.660131501,0.433977346,0.672029894,0.352499395,0.069339966,-1.008807814,0.425827863,8,0.643922345,0.918182476,0.591238213,1.421839361,0.645770895,0.672029894,0.95817515
B2,B2A17,7,3,9.733660157,0.201212317,553.4,-0.623814083,506.662,131.6522813,0.695433663,0.924572369,0.011599349,-0.178725034,3.848486294,0.116252735,2.732233559,0.389699083,0.20220654,0.537408131,0.777829115,0.529262809,0.50100861,0.382053182,0.502837288,-0.033191015,-1.224352756,1.944013339,8,0.376262525,1.927232833,0.725145491,1.469646273,1.311358297,0.382053182,0.984843322
B2,B2A17,7,4,9.519113581,0.1530159,594.28,-0.623814083,536.966,123.8899688,0.622926114,0.908793363,0.1819337,-1.097618694,4.33421693,0.139053683,3.195163247,0.266321388,0.275452707,0.554590925,0.650413186,0.501433173,0.409464928,0.549330842,0.271314136,0.025794272,-1.419481155,0.975085267,8,0.496677271,0.966849775,0.480212308,1.297108408,0.745388564,0.549330842,0.904149619
B2,B2A17,7,5,9.507727826,0.469598267,593.18,-0.623814083,508.4945,106.9560625,0.485218414,0.882792573,0.206692154,-0.893904455,4.754237283,0.148305415,3.605931868,0.285662549,0.292211015,0.536845885,0.409250358,0.48669981,0.69801417,0.600392704,-0.068909106,-0.090222764,-0.391174721,0.742804235,8,0.544310803,0.977589944,0.532112767,0.840868129,1.162596024,0.600392704,0.906591302
B2,B2A17,7,6,9.336048779,0.484303917,549.74,-0.550285833,475.4153333,106.0438125,0.425996389,0.870046345,0.052406839,-1.308415924,4.483197295,-0.097458105,3.5806554,0.33099554,0.284770017,0.556311192,0.441589262,0.482280512,0.749555227,0.590465527,0.107346524,-0.191719102,0.193624833,0.417830157,8,0.511889786,1.162325808,0.594982709,0.915627422,1.269430971,0.590465527,0.866925776
B2,B2A17,7,7,9.195238759,0.102059667,540.84,-0.550285833,423.2866667,115.37325,0.406425871,0.902933793,0.102949319,-2.553382166,3.668845826,0.003769696,2.66507613,0.462713153,0.273624509,0.609091,0.577780003,0.476302048,0.800846604,0.574476868,0.504271284,-0.291217496,0.438688058,0.504673393,8,0.449234201,1.691051563,0.759678198,1.213053788,1.394044996,0.574476868,0.78198832
B2,B2A17,7,8,9.413262924,0.1212659,533.94,-0.550285833,401.0066,124.5231225,0.341027826,0.954787937,0.385098257,-1.393276004,3.220338456,0.296225661,1.924112794,0.379201971,0.365664401,0.55932993,0.441053238,0.492196567,0.859764624,0.74292351,0.135636899,-0.23954524,-0.044371244,0.383649872,8,0.653754397,1.037021842,0.677957589,0.896091659,1.157272063,0.74292351,0.879975378
B2,B2A17,7,9,9.874044512,-0.23300125,489.06,-1.2581535,376.8776,118.4037975,0.398683366,0.961265405,0.545391686,-0.272129968,3.182985748,0.295211065,1.887774684,0.451341229,0.452228929,0.582048578,0.56836155,0.56825865,0.794109363,0.795815301,0.117220528,-0.117039448,-0.118455418,0.114172741,8,0.7769608,0.998037056,0.77543567,1.00018108,0.997856364,0.795815301,0.976307944
B2,B2A17,7,10,9.902422496,-0.753896933,465.3,-1.549352083,325.2186,108.4657975,0.513059854,0.969417465,0.650710309,0.277430287,2.998351623,-0.138139812,2.136491435,0.565401174,0.60992508,0.698379239,0.766195862,0.713725843,0.737932951,0.854564937,0.015122124,0.058393525,-0.381217907,0.126882752,8,0.87334366,0.927001024,0.809590466,1.073515649,0.863518873,0.854564937,1.0219746
B2,B2A17,7,11,10.07977113,-0.66072695,479.18,-1.549352083,320.4876,98.9157975,0.679683784,0.973431132,0.716707907,0.167002122,3.240004207,-0.655848441,2.895852648,0.570699907,0.659445987,0.747585185,0.986536665,0.757715141,0.578488289,0.870308578,0.269271195,0.032717655,-0.764754452,0.206571647,8,0.882101466,0.865423277,0.763391141,1.30198885,0.664693309,0.870308578,1.013550237
B2,B2A17,7,12,10.40158828,-0.659007883,433.66,-1.549352083,325.8986,82.6420475,0.715635877,0.979026638,0.677101774,-0.411581379,3.943496197,-0.593835529,3.537331726,0.550340721,0.765552702,0.921208013,1.005186254,0.891326272,0.54750124,0.858891661,0.184553874,-0.05681167,-0.684749656,0.091093273,8,0.83103131,0.718880254,0.597411999,1.127742204,0.637450874,0.858891661,0.967562439
B2,B2A17,7,13,10.44274379,-0.63677245,405.7,-1.549352083,234.092,53.706175,0.779343521,0.925977381,0.109967568,0.006875557,4.358753905,-2.0690974,5.427851305,0.286849268,0.386382449,0.724422705,0.860033704,0.725190835,0.333532589,0.532801065,0.23919413,-0.05325291,-0.671207034,0.063080972,8,0.533366012,0.742397251,0.395969461,1.18594122,0.625998353,0.532801065,1.001060334
B2,B2A17,7,14,10.50580274,-0.40832675,433.38,-1.549352083,218.717,51.260775,0.771724249,0.891283561,0.164655108,-0.052299985,4.266751722,-3.819138302,7.085890024,0.347011848,0.41704735,0.699425747,0.699696306,0.693304109,0.495946377,0.601535957,0.124802653,-0.11558275,-0.113083864,-0.207170763,8,0.596271087,0.832068223,0.496138224,1.009219903,0.82446672,0.601535957,0.991247623
B2,B2A17,7,15,10.3969538,-0.071427333,478.2,-0.440715583,222.588,56.261525,0.795051387,0.918804258,0.010994923,-0.700287949,3.956309396,-2.622820346,5.579129742,0.333200803,0.302255407,0.734083785,0.786622149,0.659401705,0.423584313,0.458378262,0.293385698,-0.100452553,-0.015777067,-0.130274377,8,0.411745108,1.10238161,0.453900235,1.192933145,0.92409337,0.458378262,0.89826491
B2,B2A18,11,1,9.781826021,0.518395017,524.6,-0.623814083,593.724152,158.2998953,0.457144114,0.921044474,0.28290469,-0.656913182,3.750628835,1.218705346,1.531923489,0.267000366,0.332739505,0.584444127,0.648210894,0.542946109,0.411903546,0.612840757,0.4720521,-0.278175058,-1.866097753,1.317845277,16,0.569326458,0.802430617,0.456844981,1.193877042,0.672121658,0.612840757,0.928995749
B2,B2A18,11,2,9.743528589,0.481813883,543.3,-0.623814083,509.9941353,138.5702234,0.467450398,0.92152158,0.433101031,-0.378771858,3.680402057,1.06627238,1.614129677,0.401831059,0.474385044,0.655465735,0.82670116,0.628131446,0.486065678,0.75523212,0.585207077,-0.269079434,-1.162442637,0.576660674,16,0.723737364,0.847056763,0.613046629,1.316127643,0.643597729,0.75523212,0.958297913
B2,B2A18,11,3,9.733660157,0.201212317,553.4,-0.623814083,425.3167167,99.07767188,0.577786452,0.923570524,0.211344061,-0.431156453,4.292760504,1.180087662,2.112672842,0.235713446,0.404871063,0.625273814,0.82776822,0.581756799,0.284757786,0.695945562,0.750781731,-0.327904988,-0.90752217,0.074939602,16,0.647510024,0.582193858,0.376976359,1.422876743,0.409166753,0.695945562,0.930403266
B2,B2A18,11,4,9.519113581,0.1530159,594.28,-0.623814083,385.66155,84.48779688,0.608478428,0.927189296,0.339498902,-0.712689095,4.564701226,1.33130442,2.233396806,0.322130734,0.519957965,0.766899534,0.881532046,0.682545447,0.365421468,0.761792444,0.538893665,-0.247357623,-0.785293712,0.015392746,16,0.678000105,0.619532263,0.420042939,1.291536042,0.479686391,0.761792444,0.89000634
B2,B2A18,11,5,9.507727826,0.469598267,593.18,-0.623814083,340.34205,67.37548438,0.592194645,0.912931653,0.205772698,-0.920456707,5.051422682,1.67294019,2.378482492,0.342823507,0.420528765,0.83762595,0.794271397,0.701009981,0.431620109,0.59988984,0.362344335,-0.229305693,-0.883015832,0.400694568,16,0.502048397,0.815220111,0.40927995,1.133038642,0.719498948,0.59988984,0.836900983
B2,B2A18,11,6,9.336048779,0.484303917,549.74,-0.550285833,307.0623333,58.59829688,0.481710523,0.882169633,-0.056758975,-1.104582431,5.240123855,1.713816611,2.526307245,0.221227522,0.19517659,0.833504479,0.475472973,0.645003705,0.465278859,0.302597626,0.041004699,-0.303841533,1.863263932,-0.499001902,16,0.234163816,1.133473654,0.265418517,0.737163166,1.537615696,0.302597626,0.773845518
B2,B2A18,11,7,9.195238759,0.102059667,540.84,-0.550285833,321.035,54.40978125,0.516385046,0.861553155,-0.051939027,-1.485579595,5.900317785,2.375648059,2.524669726,0.197377466,0.203565145,0.820558444,0.753696383,0.547523052,0.26187928,0.37179283,0.676754763,-0.300198323,-1.392862514,0.888997957,16,0.248081227,0.969603444,0.240540412,1.376556441,0.704368826,0.37179283,0.667256618
B2,B2A18,11,8,9.413262924,0.1212659,533.94,-0.550285833,363.3542,51.53095813,0.455006642,0.855917372,-0.058866227,-1.35977008,7.051182691,3.21968139,2.831501302,0.408679406,0.283484519,0.882952377,0.803289008,0.619077974,0.508757623,0.457914077,0.470620561,-0.173063481,-0.576521886,0.810916076,16,0.321064337,1.441628655,0.462855548,1.29755708,1.111032938,0.457914077,0.701145373
B2,B2A18,11,9,9.874044512,-0.23300125,489.06,-1.2581535,379.9678,46.57608313,0.460019279,0.8295837,0.039438869,-1.040293238,8.158002445,3.890091293,3.267911152,0.360931536,0.428489133,0.897606874,0.762670666,0.674253348,0.47324691,0.635501676,0.178050222,-0.046916549,-0.548970815,0.103522684,16,0.477368373,0.842335332,0.402104247,1.131133672,0.744682395,0.635501676,0.751167764
B2,B2A18,11,10,9.902422496,-0.753896933,465.3,-1.549352083,371.3778,39.82189563,0.48665827,0.829732387,0.102411134,-0.727653273,9.325969901,4.398448908,3.927520993,0.396009817,0.507375349,1.027217513,0.79175281,0.844490584,0.500168501,0.600806402,-0.106516659,0.044067445,-0.48880375,0.181852163,16,0.493931755,0.780506616,0.385517002,0.937550786,0.832495293,0.600806402,0.822114667
B2,B2A18,11,11,10.07977113,-0.66072695,479.18,-1.549352083,349.8658,35.19389563,0.473076087,0.832446677,0.232738167,-1.02517961,9.9410933,3.960348572,4.980744728,0.453413354,0.344344712,1.091651361,0.722603173,0.800356637,0.627472133,0.430239091,-0.02176033,-0.075388191,1.173036088,-0.046027956,16,0.315434693,1.316742608,0.415346301,0.902851479,1.458426594,0.430239091,0.733161397
B2,B2A18,11,12,10.40158828,-0.659007883,433.66,-1.549352083,321.5778,30.99958313,0.522870683,0.781337228,0.092173907,-0.770946009,10.37361692,-3.657555479,13.0311724,0.542562951,0.342963023,1.002974859,0.880432965,0.754279253,0.616245611,0.454689721,0.161398174,0.005852498,1.301044123,-0.464178415,16,0.341945783,1.581986729,0.54095369,1.167250672,1.355310189,0.454689721,0.752042034
B2,B2A18,11,13,10.44274379,-0.63677245,405.7,-1.549352083,239.8306,29.2248125,0.650923594,0.792580232,0.13704719,-1.013179931,8.206403377,-6.39880268,13.60520606,0.235149734,0.373524374,1.082987479,0.869245639,0.736302643,0.270521615,0.507297343,0.080341127,0.100213699,-0.562023387,-0.153609895,16,0.34490184,0.62954321,0.217130612,1.180554827,0.53326046,0.507297343,0.679881031
B2,B2A18,11,14,10.50580274,-0.40832675,433.38,-1.549352083,207.079,30.451,0.683630099,0.803874943,0.148015953,-0.849894845,6.800400644,-0.927506823,6.727907466,0.131526464,0.334474961,1.039178803,0.892394977,0.760076361,0.147385931,0.440054418,0.03996527,0.13412068,-1.378182851,0.49035868,16,0.321864688,0.393232617,0.126567694,1.17408595,0.334926601,0.440054418,0.731420194
